item_id,file_type,language,is_restricted,ocr_text_extracted,collection_id,subject_tags,file_size_mb,num_pages_or_frames,content_length_tokens,access_count_30d,duration_seconds,upload_year,upload_day_of_year,num_detected_objects,high_access
ITEM-0003540,video,de,false,true,COLL-010,metadata quality,247.98,6,38003,87,7597.2,2022,59,2,0
ITEM-0003541,audio,es,false,true,COLL-014,"machine learning,thesis",167.77,44,33994,98,14260.41,2019,319,1,1
ITEM-0003542,audio,zh,false,true,COLL-019,metadata quality,130.15,6,26513,86,8961.21,2020,313,3,1
ITEM-0003543,audio,zh,false,true,COLL-009,metadata quality,214.88,34,37688,77,8871.15,2019,354,2,1
ITEM-0003544,audio,en,false,true,COLL-010,poster,296.23,32,32589,59,3803.76,2018,93,3,1
ITEM-0003545,video,en,false,false,COLL-006,"video lecture,accessibility,metadata quality",363.31,47,22741,58,7272.82,2020,315,2,1
ITEM-0003546,video,fr,false,true,COLL-007,accessibility,375.37,36,16327,85,11001.82,2018,332,2,0
ITEM-0003547,video,fa,false,true,COLL-001,"accessibility,poster",447.39,9,18151,61,6650.14,2023,226,3,0
ITEM-0003548,audio,fr,false,true,COLL-013,"video lecture,accessibility,metadata quality",288.08,28,30322,97,5652.02,2023,7,2,1
ITEM-0003549,video,fr,false,true,COLL-009,"policy,machine learning,video lecture",345.23,30,17364,54,8276.97,2017,283,1,0
ITEM-0003550,audio,it,false,true,COLL-015,"audio interview,accessibility,thesis",122.7,17,29405,51,6847.03,2018,267,3,0
ITEM-0003551,audio,de,false,true,COLL-006,"digital preservation,audio interview,video lecture",327.34,28,29946,65,4091.64,2020,204,1,1
ITEM-0003552,audio,ar,false,true,COLL-016,"video lecture,audio interview",168.18,25,18889,98,9030.66,2022,161,1,0
ITEM-0003553,audio,en,false,true,COLL-015,poster,274.81,50,36126,66,3854.87,2022,130,3,0
ITEM-0003554,audio,ar,false,true,COLL-001,"accessibility,digital preservation,policy",363.53,11,35622,93,13075.32,2020,249,3,1
ITEM-0003555,video,fa,false,false,COLL-007,"machine learning,poster,accessibility",300.43,45,31051,58,13073.72,2025,93,1,0
ITEM-0003556,audio,de,true,true,COLL-018,"digital preservation,linguistics,machine learning",378.84,17,33675,68,5875.51,2025,84,1,0
ITEM-0003557,video,en,false,true,COLL-015,"audio interview,video lecture",447.64,40,34825,66,12388.97,2018,239,2,1
ITEM-0003558,audio,fr,false,false,COLL-011,"digital preservation,metadata quality",168.16,29,33189,76,10187.48,2020,324,1,1
ITEM-0003559,audio,en,true,true,COLL-001,"thesis,policy",136.62,38,26962,50,9186.76,2015,106,3,1
ITEM-0003560,audio,fr,true,true,COLL-007,policy,324.47,48,32166,84,14073.29,2022,22,2,1
ITEM-0003561,audio,de,false,true,COLL-013,"metadata quality,digital preservation,accessibility",146.8,37,28896,84,3431.5,2016,332,3,1
ITEM-0003562,audio,it,true,true,COLL-005,"digital preservation,poster",259.19,5,37833,54,6776.24,2021,108,3,1
ITEM-0003563,audio,ar,false,false,COLL-010,"digital preservation,metadata quality,thesis",372.0,43,20068,94,9653.92,2019,214,3,1
ITEM-0003564,video,ar,false,true,COLL-020,thesis,332.59,32,32714,99,13179.14,2022,126,3,1
ITEM-0003565,audio,de,false,true,COLL-017,"accessibility,metadata quality,linguistics",477.26,33,32185,73,6949.94,2020,40,2,0
ITEM-0003566,audio,fr,false,true,COLL-019,"linguistics,machine learning,audio interview",371.79,32,33189,51,6796.69,2017,121,2,1
ITEM-0003567,audio,fr,false,true,COLL-017,"linguistics,accessibility,audio interview",144.5,43,35552,79,9325.73,2022,114,1,0
ITEM-0003568,audio,it,false,true,COLL-011,"audio interview,training material,policy",244.75,5,17650,66,13489.01,2025,248,3,1
ITEM-0003569,audio,fa,false,true,COLL-001,"linguistics,digital preservation",222.77,37,16445,66,3202.24,2019,263,1,1
ITEM-0003570,audio,es,false,true,COLL-007,"linguistics,video lecture,policy",495.17,2,36692,53,9222.14,2020,46,2,1
ITEM-0003571,video,fa,false,true,COLL-018,"metadata quality,poster",242.17,9,35214,59,10393.87,2018,313,2,1
ITEM-0003572,audio,de,false,true,COLL-006,"poster,audio interview",396.99,42,37759,50,3916.12,2016,91,3,0
ITEM-0003573,audio,fa,false,true,COLL-005,"audio interview,metadata quality",418.19,23,19437,93,3134.9,2021,152,1,0
ITEM-0003574,audio,zh,false,true,COLL-015,"thesis,machine learning",139.23,45,30500,73,12163.18,2025,24,2,1
ITEM-0003575,audio,es,false,true,COLL-002,"metadata quality,thesis,audio interview",478.69,9,29400,84,5187.71,2021,6,3,0
ITEM-0003576,video,fr,true,true,COLL-007,video lecture,363.56,6,37113,69,10042.38,2015,59,3,0
ITEM-0003577,video,fr,false,true,COLL-013,"policy,video lecture",416.77,30,26280,86,8277.77,2017,149,1,1
ITEM-0003578,video,ar,true,false,COLL-013,"training material,policy",396.51,27,31676,72,4323.75,2018,231,3,1
ITEM-0003579,audio,en,true,true,COLL-009,"linguistics,audio interview",319.55,31,31716,92,7390.02,2017,188,1,1
ITEM-0003580,audio,zh,false,false,COLL-010,"policy,machine learning",249.42,40,29572,65,5492.42,2018,335,3,0
ITEM-0003581,video,de,false,true,COLL-014,"video lecture,accessibility,poster",228.92,24,25202,57,10766.38,2018,252,1,1
ITEM-0003582,video,ar,false,true,COLL-019,"digital preservation,linguistics",318.58,13,18952,87,7308.65,2022,85,3,1
ITEM-0003583,audio,it,false,false,COLL-003,training material,338.45,42,23065,56,10482.51,2018,87,1,0
ITEM-0003584,video,zh,false,true,COLL-002,"training material,poster",122.21,29,27367,56,11051.79,2023,289,3,0
ITEM-0003585,video,de,false,true,COLL-009,"audio interview,poster",489.39,10,34779,87,8781.28,2016,42,2,1
ITEM-0003586,audio,fa,true,true,COLL-003,"training material,policy,poster",198.09,25,30727,90,6277.47,2025,233,3,1
ITEM-0003587,audio,es,false,true,COLL-011,accessibility,265.58,4,37082,96,6401.76,2018,104,3,1
ITEM-0003588,audio,ar,false,true,COLL-014,video lecture,463.97,3,39119,78,12495.56,2023,307,3,1
ITEM-0003589,video,ar,false,true,COLL-015,"poster,video lecture",241.05,41,19585,81,6200.54,2023,161,3,1
ITEM-0003590,audio,it,false,true,COLL-007,training material,262.25,34,28623,56,10192.49,2017,200,1,0
ITEM-0003591,audio,zh,false,true,COLL-007,video lecture,384.07,7,25061,65,6778.08,2023,96,1,1
ITEM-0003592,video,es,false,true,COLL-006,"policy,audio interview,thesis",383.35,19,20935,53,13986.07,2018,212,2,0
ITEM-0003593,audio,it,false,true,COLL-004,"audio interview,machine learning",246.52,33,19114,100,6011.03,2017,93,2,1
ITEM-0003594,video,fa,false,true,COLL-007,audio interview,169.29,1,27462,97,3568.93,2024,208,3,1
ITEM-0003595,video,fa,false,true,COLL-006,"training material,policy,machine learning",378.29,25,39487,50,4823.06,2017,276,1,0
ITEM-0003596,audio,zh,false,false,COLL-008,"accessibility,policy",428.38,47,26796,71,4463.75,2024,301,3,1
ITEM-0003597,video,ar,false,true,COLL-005,"thesis,video lecture,audio interview",169.67,24,31624,62,10522.03,2017,348,1,0
ITEM-0003598,video,de,true,true,COLL-003,thesis,368.95,3,23404,59,12963.78,2025,147,2,0
ITEM-0003599,video,ar,false,true,COLL-009,training material,352.87,34,36496,50,5816.2,2016,189,3,0
ITEM-0003600,video,ar,false,true,COLL-017,"poster,training material",306.89,43,33429,98,7076.36,2017,166,1,1
ITEM-0003601,video,zh,false,true,COLL-018,machine learning,144.06,14,23540,99,4499.93,2021,118,3,1
ITEM-0003602,audio,it,false,true,COLL-005,"linguistics,metadata quality",452.21,14,38312,95,6907.0,2025,64,1,1
ITEM-0003603,video,en,false,true,COLL-001,"metadata quality,linguistics",120.37,17,24960,93,6080.6,2024,336,2,1
ITEM-0003604,video,ar,false,true,COLL-019,"digital preservation,linguistics",251.86,41,35052,70,8735.13,2015,160,3,1
ITEM-0003605,video,de,false,true,COLL-002,"poster,policy",196.74,16,23259,68,4825.67,2015,251,1,1
ITEM-0003606,audio,es,false,false,COLL-005,digital preservation,438.49,25,23069,56,11346.16,2018,297,1,1
ITEM-0003607,video,es,false,true,COLL-005,"audio interview,video lecture,linguistics",328.08,14,19732,56,4262.84,2021,77,1,1
ITEM-0003608,audio,fr,false,true,COLL-002,machine learning,171.82,11,20118,66,11337.45,2017,252,2,1
ITEM-0003609,audio,zh,false,true,COLL-019,"poster,accessibility",156.67,11,34778,58,7936.81,2022,144,3,0
ITEM-0003610,video,es,false,true,COLL-014,poster,391.38,11,39868,64,6627.11,2018,226,3,0
ITEM-0003611,video,zh,true,true,COLL-020,"policy,poster",226.66,27,24004,97,10847.1,2020,174,3,1
ITEM-0003612,audio,it,true,true,COLL-008,metadata quality,474.9,1,24013,63,7098.78,2017,45,3,1
ITEM-0003613,video,fr,false,true,COLL-007,"digital preservation,poster",140.8,47,18997,81,13796.45,2019,272,2,0
ITEM-0003614,video,it,false,true,COLL-006,"audio interview,thesis,training material",175.32,35,36905,70,12196.33,2020,102,3,1
ITEM-0003615,audio,de,false,true,COLL-003,training material,179.36,11,34464,67,7756.47,2017,32,1,1
ITEM-0003616,audio,fa,false,true,COLL-019,"audio interview,machine learning,accessibility",476.75,14,20352,70,4766.24,2021,272,2,0
ITEM-0003617,audio,zh,false,true,COLL-001,"linguistics,poster,thesis",499.5,22,25207,69,3570.6,2017,29,1,0
ITEM-0003618,video,fa,false,true,COLL-020,"thesis,linguistics,policy",338.61,42,37850,64,13289.15,2015,142,2,0
ITEM-0003619,audio,de,false,true,COLL-019,"poster,accessibility",225.77,36,26206,72,13500.79,2024,338,3,1
ITEM-0003620,video,ar,false,true,COLL-012,training material,397.92,49,22939,89,2953.09,2021,181,1,1
ITEM-0003621,audio,en,true,true,COLL-014,training material,385.74,9,30630,61,6740.75,2017,15,1,0
ITEM-0003622,video,it,false,true,COLL-006,"poster,accessibility,audio interview",285.58,26,24764,69,8584.58,2020,44,3,1
ITEM-0003623,video,fr,false,true,COLL-001,"digital preservation,video lecture,linguistics",328.13,25,36178,97,6990.78,2015,170,2,1
ITEM-0003624,audio,es,false,true,COLL-012,"metadata quality,digital preservation",377.45,43,35812,73,12093.33,2017,352,3,0
ITEM-0003625,audio,zh,false,true,COLL-019,"audio interview,policy",368.27,27,36617,54,4371.17,2019,263,2,0
ITEM-0003626,video,de,false,true,COLL-014,"audio interview,thesis",133.45,11,23737,62,7664.26,2024,164,2,1
ITEM-0003627,audio,de,false,true,COLL-009,accessibility,173.29,15,24664,76,10116.88,2024,271,2,0
ITEM-0003628,audio,ar,false,false,COLL-003,"digital preservation,linguistics,video lecture",136.34,35,28476,54,6621.25,2022,108,1,0
ITEM-0003629,video,en,false,true,COLL-013,"audio interview,digital preservation",182.1,29,34217,99,7401.66,2019,334,2,1
ITEM-0003630,audio,it,false,true,COLL-003,"machine learning,accessibility,digital preservation",312.38,3,22626,90,13656.68,2022,143,2,0
ITEM-0003631,video,fr,false,true,COLL-016,"poster,machine learning",231.84,24,15303,68,8827.42,2021,291,2,0
ITEM-0003632,video,fr,false,true,COLL-010,"digital preservation,machine learning,audio interview",129.7,43,16790,66,9534.82,2015,253,3,1
ITEM-0003633,video,es,false,true,COLL-002,"audio interview,thesis,accessibility",336.01,19,28574,63,2890.43,2024,351,1,0
ITEM-0003634,video,ar,true,true,COLL-014,"video lecture,accessibility",131.1,14,15305,72,7034.48,2019,32,1,0
ITEM-0003635,audio,ar,false,true,COLL-015,"machine learning,digital preservation",221.56,5,26323,66,8811.92,2019,191,2,0
ITEM-0003636,audio,es,true,true,COLL-006,"policy,accessibility,audio interview",144.72,8,27723,99,5394.91,2018,276,1,1
ITEM-0003637,audio,fa,false,true,COLL-009,"policy,digital preservation,video lecture",198.97,8,23626,73,9911.14,2019,149,1,1
ITEM-0003638,audio,fr,false,true,COLL-011,"machine learning,training material,audio interview",252.15,32,16180,57,12637.49,2020,219,1,0
ITEM-0003639,video,en,false,true,COLL-019,video lecture,241.93,2,24851,96,11447.1,2020,294,3,1
ITEM-0003640,audio,de,false,true,COLL-019,audio interview,410.99,3,28353,64,12207.03,2022,197,1,0
ITEM-0003641,audio,it,false,true,COLL-019,linguistics,413.59,44,35026,51,12192.65,2016,104,3,0
ITEM-0003642,video,es,false,true,COLL-009,"digital preservation,video lecture,audio interview",386.31,34,31919,100,10221.78,2024,226,2,1
ITEM-0003643,video,fr,false,true,COLL-014,"poster,metadata quality,linguistics",361.65,10,16440,69,10980.01,2019,286,2,1
ITEM-0003644,audio,fr,false,true,COLL-009,machine learning,459.81,3,17720,85,3431.86,2015,288,2,0
ITEM-0003645,video,it,false,true,COLL-016,training material,399.65,34,35235,81,8207.73,2022,160,1,1
ITEM-0003646,audio,ar,true,true,COLL-008,accessibility,382.64,33,16763,58,5641.9,2023,324,3,1
ITEM-0003647,audio,fa,false,true,COLL-013,"digital preservation,machine learning,accessibility",497.48,36,16794,79,9443.1,2022,195,1,1
ITEM-0003648,audio,fa,false,false,COLL-002,"training material,metadata quality,poster",289.56,47,25662,59,9598.68,2022,226,1,1
ITEM-0003649,audio,en,false,true,COLL-016,"policy,thesis",414.84,36,15652,55,12655.01,2015,7,2,0
ITEM-0003650,video,en,false,true,COLL-016,"machine learning,video lecture",407.82,15,28678,51,11761.95,2017,165,1,1
ITEM-0003651,audio,en,false,true,COLL-020,video lecture,254.6,3,36253,83,10253.42,2024,119,2,1
ITEM-0003652,video,fa,false,true,COLL-003,"poster,audio interview,accessibility",138.22,3,31548,95,9609.32,2025,293,2,1
ITEM-0003653,audio,fr,false,true,COLL-019,"machine learning,policy,metadata quality",440.8,26,17157,66,5170.84,2019,62,1,1
ITEM-0003654,video,de,false,true,COLL-020,thesis,155.04,8,31539,57,11619.17,2025,27,3,0
ITEM-0003655,audio,it,false,true,COLL-001,"linguistics,machine learning,audio interview",170.89,37,24144,55,7964.05,2016,19,3,1
ITEM-0003656,video,ar,false,true,COLL-005,poster,191.54,48,21523,81,6666.19,2018,266,1,1
ITEM-0003657,audio,en,false,true,COLL-018,"policy,video lecture",242.45,26,33315,95,8999.05,2025,63,1,1
ITEM-0003658,audio,ar,false,true,COLL-016,"thesis,poster",455.35,50,21664,80,13832.74,2025,208,2,1
ITEM-0003659,audio,en,false,true,COLL-001,machine learning,474.95,11,18429,81,2712.16,2020,51,1,1
ITEM-0003660,audio,zh,false,true,COLL-013,poster,214.65,33,15180,59,12085.78,2024,183,1,1
ITEM-0003661,video,es,false,true,COLL-019,policy,380.44,32,26386,51,9448.59,2020,305,3,0
ITEM-0003662,video,fa,false,true,COLL-005,digital preservation,454.42,4,34635,66,6355.43,2017,184,2,1
ITEM-0003663,audio,ar,false,true,COLL-002,metadata quality,494.37,9,29546,94,12528.75,2016,64,2,0
ITEM-0003664,video,fr,false,true,COLL-019,"metadata quality,training material",127.34,27,24904,61,8821.71,2023,32,2,0
ITEM-0003665,audio,it,false,true,COLL-020,training material,312.71,37,35472,75,13267.74,2024,194,1,0
ITEM-0003666,video,zh,false,true,COLL-008,"linguistics,policy,thesis",136.21,29,33234,64,9030.82,2015,346,2,0
ITEM-0003667,video,ar,false,true,COLL-020,"policy,metadata quality",263.54,4,35331,91,10257.65,2018,253,3,1
ITEM-0003668,audio,en,false,false,COLL-006,"policy,training material,video lecture",406.43,42,22137,56,8884.94,2017,6,2,0
ITEM-0003669,audio,fr,false,true,COLL-016,"machine learning,training material",179.69,43,38738,62,6156.21,2018,204,1,1
ITEM-0003670,video,it,false,true,COLL-010,video lecture,473.92,25,15646,76,3217.43,2024,292,2,0
ITEM-0003671,video,zh,false,false,COLL-010,"audio interview,video lecture,machine learning",442.06,37,39754,73,9162.66,2021,89,1,1
ITEM-0003672,video,fa,false,false,COLL-020,training material,381.98,34,21345,86,9141.26,2023,136,1,1
ITEM-0003673,video,ar,false,true,COLL-018,"thesis,accessibility,video lecture",165.53,26,32401,66,6142.3,2016,198,1,0
ITEM-0003674,audio,en,false,true,COLL-016,"metadata quality,machine learning,accessibility",371.86,30,15545,62,2959.27,2023,347,3,0
ITEM-0003675,video,ar,true,true,COLL-005,"linguistics,audio interview,video lecture",256.39,15,35882,82,11016.21,2025,156,1,1
ITEM-0003676,audio,zh,false,true,COLL-010,video lecture,223.88,50,21530,55,8643.04,2021,103,2,1
ITEM-0003677,video,en,false,true,COLL-015,"metadata quality,policy,poster",128.98,3,19354,69,5301.77,2021,245,1,1
ITEM-0003678,video,fa,false,true,COLL-013,"thesis,linguistics",449.52,13,25513,71,2706.86,2018,210,3,1
ITEM-0003679,video,es,false,true,COLL-005,"video lecture,metadata quality,poster",499.03,31,23296,54,5848.74,2015,347,2,1
ITEM-0003680,audio,fa,false,true,COLL-015,"digital preservation,policy,video lecture",389.34,11,37626,91,5920.46,2017,353,3,0
ITEM-0003681,video,en,true,true,COLL-003,"metadata quality,audio interview,machine learning",402.94,25,39984,80,5074.7,2017,336,1,1
ITEM-0003682,video,de,false,true,COLL-020,"metadata quality,digital preservation,policy",461.3,38,38868,53,3418.4,2018,246,1,0
ITEM-0003683,video,ar,false,true,COLL-010,"accessibility,audio interview",317.71,31,33247,90,12143.87,2020,135,2,1
ITEM-0003684,audio,fa,false,true,COLL-014,"digital preservation,poster",250.93,1,36584,62,7984.94,2020,352,1,0
ITEM-0003685,video,zh,false,true,COLL-001,audio interview,204.65,25,26860,92,7104.19,2020,35,1,1
ITEM-0003686,video,ar,false,true,COLL-010,"digital preservation,linguistics,machine learning",341.98,16,33756,82,11545.04,2020,13,3,0
ITEM-0003687,video,ar,false,true,COLL-007,"linguistics,machine learning,accessibility",445.29,17,25868,66,7825.0,2020,202,2,1
ITEM-0003688,audio,it,true,false,COLL-017,"video lecture,digital preservation,training material",479.05,50,27618,96,10364.18,2024,293,3,1
ITEM-0003689,video,de,true,true,COLL-020,"linguistics,policy,thesis",291.28,15,31964,72,11700.93,2022,112,2,1
ITEM-0003690,video,en,false,true,COLL-017,"linguistics,poster",328.66,18,20791,69,5862.71,2016,274,1,0
ITEM-0003691,video,de,false,true,COLL-006,"digital preservation,audio interview",390.27,35,16532,85,10144.37,2020,23,3,0
ITEM-0003692,audio,it,false,true,COLL-011,"accessibility,metadata quality",286.89,29,26500,79,3912.12,2020,43,3,1
ITEM-0003693,video,de,true,true,COLL-007,poster,179.61,31,27389,97,8418.83,2017,230,1,1
ITEM-0003694,video,fr,false,true,COLL-013,"training material,linguistics,metadata quality",382.52,50,28611,57,7354.28,2016,128,3,0
ITEM-0003695,audio,zh,false,false,COLL-006,audio interview,302.22,5,39135,75,4715.82,2016,203,3,1
ITEM-0003696,video,es,false,true,COLL-009,"linguistics,poster,video lecture",307.73,28,33089,91,14109.12,2015,174,2,0
ITEM-0003697,audio,ar,false,true,COLL-002,poster,294.9,24,32589,59,6607.6,2016,342,3,0
ITEM-0003698,video,fr,false,true,COLL-004,video lecture,191.86,16,29466,98,3521.13,2018,302,2,1
ITEM-0003699,video,es,false,true,COLL-001,"machine learning,metadata quality",452.81,5,20922,83,14304.91,2016,99,3,1
ITEM-0003700,audio,de,true,true,COLL-010,"thesis,training material",293.36,39,36871,91,7701.03,2024,100,1,1
ITEM-0003701,audio,ar,false,true,COLL-006,"accessibility,machine learning,linguistics",194.65,23,20287,75,13109.6,2015,34,2,0
ITEM-0003702,video,ar,false,true,COLL-015,"machine learning,thesis",180.99,21,29783,69,10867.86,2015,283,3,1
ITEM-0003703,audio,ar,false,true,COLL-003,"thesis,video lecture",156.21,35,29044,80,2721.8,2023,50,3,0
ITEM-0003704,audio,fa,false,true,COLL-010,"audio interview,linguistics,training material",236.51,26,21323,74,12113.92,2021,332,2,1
ITEM-0003705,video,it,false,true,COLL-001,"machine learning,audio interview",453.02,49,21356,51,10441.86,2023,290,1,1
ITEM-0003706,audio,es,false,true,COLL-015,"thesis,video lecture",173.43,40,35184,87,6145.97,2023,176,1,1
ITEM-0003707,audio,it,false,true,COLL-005,thesis,139.05,11,32743,88,10465.31,2021,167,1,1
ITEM-0003708,audio,es,false,true,COLL-012,"video lecture,audio interview,policy",314.41,13,31557,96,9626.93,2023,178,3,0
ITEM-0003709,video,en,false,true,COLL-001,video lecture,494.02,4,39640,55,7784.55,2022,16,3,0
ITEM-0003710,audio,es,false,false,COLL-007,metadata quality,379.22,34,28763,94,5860.06,2015,325,1,0
ITEM-0003711,audio,es,false,true,COLL-019,"poster,linguistics",120.37,12,21423,72,8475.13,2023,91,1,1
ITEM-0003712,video,en,false,true,COLL-013,"accessibility,policy",169.42,39,30531,55,11575.36,2016,77,3,0
ITEM-0003713,video,zh,false,true,COLL-013,poster,364.51,9,33644,70,13864.88,2025,70,1,0
ITEM-0003714,audio,ar,false,true,COLL-007,"metadata quality,machine learning,linguistics",496.23,1,32034,54,7620.38,2023,176,1,0
ITEM-0003715,video,de,false,true,COLL-019,"machine learning,accessibility",230.96,13,35698,88,6202.8,2017,362,3,1
ITEM-0003716,audio,ar,false,true,COLL-010,"training material,linguistics,poster",261.21,2,35667,71,5057.1,2017,172,2,0
ITEM-0003717,video,en,false,true,COLL-011,"video lecture,accessibility",365.81,2,32678,94,12295.86,2021,249,2,1
ITEM-0003718,video,it,false,true,COLL-010,accessibility,379.6,46,20340,86,11266.97,2015,130,2,0
ITEM-0003719,audio,de,false,true,COLL-003,"metadata quality,linguistics,policy",466.43,37,21521,86,5096.76,2022,11,1,1
ITEM-0003720,video,fa,false,true,COLL-009,"thesis,poster,audio interview",287.43,24,37220,51,10006.3,2015,297,1,0
ITEM-0003721,audio,ar,false,true,COLL-011,"training material,thesis",174.87,44,31868,50,3082.7,2020,350,3,1
ITEM-0003722,video,de,false,true,COLL-012,"training material,metadata quality,audio interview",351.32,2,30671,84,3227.5,2020,27,1,0
ITEM-0003723,audio,de,false,true,COLL-019,"linguistics,accessibility",317.36,17,29972,63,10795.29,2020,54,3,1
ITEM-0003724,audio,fa,true,false,COLL-001,audio interview,471.2,5,39367,50,6437.22,2016,49,3,1
ITEM-0003725,audio,de,false,true,COLL-004,poster,315.59,7,36534,72,6261.72,2024,196,3,0
ITEM-0003726,video,fr,false,true,COLL-003,"audio interview,accessibility",228.08,16,25709,70,4635.34,2021,152,3,0
ITEM-0003727,video,en,true,true,COLL-020,linguistics,475.97,50,37687,92,13943.02,2021,119,3,1
ITEM-0003728,video,es,false,false,COLL-010,"thesis,digital preservation,audio interview",169.1,7,23380,71,4404.09,2024,16,2,1
ITEM-0003729,video,es,false,true,COLL-014,"poster,audio interview,training material",405.05,22,39558,52,9707.27,2025,163,1,0
ITEM-0003730,audio,de,false,true,COLL-004,"policy,poster",153.46,1,16977,94,12590.22,2015,264,1,0
ITEM-0003731,audio,fr,false,true,COLL-007,"training material,audio interview",433.72,25,35501,71,14186.36,2020,78,3,0
ITEM-0003732,audio,it,false,true,COLL-002,"thesis,training material",157.79,11,27880,65,6295.2,2023,363,1,1
ITEM-0003733,video,en,false,false,COLL-009,training material,376.09,1,35994,96,9385.39,2023,69,2,1
ITEM-0003734,video,it,false,true,COLL-017,"digital preservation,policy",363.61,10,28017,77,9057.78,2025,249,2,1
ITEM-0003735,video,it,false,true,COLL-003,"video lecture,linguistics",228.94,38,27212,57,13855.07,2025,101,1,0
ITEM-0003736,video,zh,false,true,COLL-005,policy,154.61,24,38533,69,9637.58,2021,359,1,1
ITEM-0003737,audio,en,false,true,COLL-005,"accessibility,policy,digital preservation",195.33,50,23666,85,6274.18,2020,139,3,0
ITEM-0003738,audio,en,false,true,COLL-016,"accessibility,thesis,linguistics",265.9,16,36229,99,3944.5,2017,346,3,0
ITEM-0003739,audio,de,true,true,COLL-003,machine learning,230.58,47,19495,98,12801.3,2017,200,2,1
ITEM-0003740,video,fr,true,true,COLL-016,"linguistics,machine learning,video lecture",125.78,28,24230,57,5167.93,2024,125,2,1
ITEM-0003741,audio,fa,true,true,COLL-015,"poster,policy",247.61,31,19362,89,4315.69,2015,97,2,1
ITEM-0003742,video,fa,false,true,COLL-003,video lecture,352.78,45,29741,97,14003.72,2018,344,1,1
ITEM-0003743,video,fr,false,true,COLL-007,poster,125.86,40,24501,78,10784.63,2019,97,3,1
ITEM-0003744,video,it,false,true,COLL-012,"digital preservation,linguistics,machine learning",276.13,8,29512,51,13763.18,2021,331,1,0
ITEM-0003745,audio,fr,false,true,COLL-019,"thesis,linguistics,digital preservation",156.16,1,30846,59,13047.0,2018,59,3,0
ITEM-0003746,video,es,false,true,COLL-020,"policy,audio interview,poster",199.89,15,24979,85,3702.84,2016,93,1,1
ITEM-0003747,video,es,false,true,COLL-016,"policy,digital preservation,thesis",466.26,32,16299,76,9511.91,2016,94,1,0
ITEM-0003748,video,en,false,true,COLL-007,"digital preservation,audio interview",341.5,42,25550,62,8488.21,2025,180,2,1
ITEM-0003749,audio,it,true,true,COLL-018,"video lecture,machine learning",248.79,46,24358,82,8991.39,2023,113,2,1
ITEM-0003750,audio,it,false,true,COLL-009,machine learning,317.28,30,37731,51,6876.62,2015,269,3,0
ITEM-0003751,video,zh,false,true,COLL-007,"metadata quality,linguistics",179.34,39,31677,81,12356.01,2016,332,2,0
ITEM-0003752,audio,es,false,true,COLL-003,"digital preservation,policy,poster",483.62,26,39765,68,6321.83,2020,53,3,1
ITEM-0003753,video,zh,false,true,COLL-008,"thesis,accessibility,training material",364.95,19,30192,68,12336.46,2019,250,3,0
ITEM-0003754,video,es,false,true,COLL-009,"linguistics,video lecture,poster",435.22,32,28611,83,3923.29,2024,215,2,1
ITEM-0003755,audio,it,false,true,COLL-010,"linguistics,video lecture,poster",371.51,47,15979,88,8044.23,2021,271,2,0
ITEM-0003756,video,es,false,true,COLL-012,"digital preservation,accessibility,linguistics",488.11,32,17334,51,14294.85,2016,61,1,0
ITEM-0003757,audio,ar,false,true,COLL-006,"accessibility,policy",338.39,45,29673,85,6881.32,2017,328,1,1
ITEM-0003758,video,zh,false,true,COLL-009,policy,298.28,21,29125,90,8921.93,2025,129,1,1
ITEM-0003759,audio,zh,true,true,COLL-019,"machine learning,policy",236.97,2,20043,82,11409.61,2016,156,1,1
ITEM-0003760,video,it,false,true,COLL-015,policy,181.53,44,17021,71,4529.7,2023,45,1,1
ITEM-0003761,video,fa,false,false,COLL-007,machine learning,184.69,11,22819,52,3342.86,2023,88,1,1
ITEM-0003762,video,es,false,true,COLL-011,"training material,audio interview,poster",262.3,3,26382,50,7642.96,2025,8,2,0
ITEM-0003763,audio,en,false,true,COLL-006,training material,374.39,38,23193,58,5243.82,2015,296,2,0
ITEM-0003764,video,fr,false,true,COLL-012,policy,336.5,20,16117,81,7425.76,2025,229,1,1
ITEM-0003765,audio,ar,false,true,COLL-003,"linguistics,thesis",239.72,12,34341,88,7102.8,2019,210,3,1
ITEM-0003766,audio,en,false,true,COLL-006,training material,222.78,3,31228,61,4800.09,2017,158,2,0
ITEM-0003767,audio,fa,false,true,COLL-018,"metadata quality,machine learning,accessibility",297.38,22,34577,89,13594.76,2021,129,3,1
ITEM-0003768,video,de,false,true,COLL-017,accessibility,304.74,42,37641,75,14218.4,2022,178,2,1
ITEM-0003769,audio,de,false,true,COLL-006,thesis,159.46,12,26471,63,3087.11,2025,174,3,1
ITEM-0003770,audio,fr,false,true,COLL-020,"training material,audio interview",296.87,34,24388,71,3217.56,2019,168,1,0
ITEM-0003771,video,ar,false,true,COLL-015,"thesis,linguistics,policy",275.71,11,38360,67,12577.59,2016,65,2,0
ITEM-0003772,video,en,false,true,COLL-003,digital preservation,141.16,43,24759,57,13088.91,2015,318,2,0
ITEM-0003773,video,es,false,true,COLL-009,policy,486.76,42,36249,77,10445.35,2017,349,2,1
ITEM-0003774,audio,ar,true,true,COLL-006,policy,296.67,27,36634,52,4653.4,2025,135,2,0
ITEM-0003775,video,en,false,true,COLL-012,accessibility,430.66,18,36874,98,5908.49,2024,25,2,1
